date,store_id,item_id,category,price,promo_flag,event_name,target_sales
2023-09-04,store_1,item_10,Frozen,7.43,0,None,23.67
2023-09-05,store_1,item_10,Frozen,7.17,0,None,27.85
2023-09-06,store_1,item_10,Frozen,7.48,0,None,28.56
2023-09-07,store_1,item_10,Frozen,7.75,0,None,24.15
2023-09-08,store_1,item_10,Frozen,6.55,1,Promo,33.54
2023-09-09,store_1,item_10,Frozen,6.93,1,Promo,43.19
2023-09-10,store_1,item_10,Frozen,6.57,1,Promo,41.19
2023-09-11,store_1,item_10,Frozen,7.08,0,None,24.68
2023-09-12,store_1,item_10,Frozen,7.21,0,None,25.76
2023-09-13,store_1,item_10,Frozen,7.7,0,None,25.29
2023-09-14,store_1,item_10,Frozen,7.16,0,None,23.54
2023-09-15,store_1,item_10,Frozen,7.21,0,None,22.82
2023-09-16,store_1,item_10,Frozen,7.28,0,None,23.17
2023-09-17,store_1,item_10,Frozen,7.2,0,None,28.8
2023-09-18,store_1,item_10,Frozen,6.99,0,None,24.38
2023-09-19,store_1,item_10,Frozen,7.5,0,None,27.44
2023-09-20,store_1,item_10,Frozen,7.13,0,None,26.4
2023-09-21,store_1,item_10,Frozen,6.92,0,None,24.78
2023-09-22,store_1,item_10,Frozen,7.3,0,None,28.62
2023-09-23,store_1,item_10,Frozen,7.51,0,None,29.29
2023-09-24,store_1,item_10,Frozen,7.05,0,None,32.89
2023-09-25,store_1,item_10,Frozen,7.18,0,None,26.32
2023-09-26,store_1,item_10,Frozen,7.22,0,None,29.99
2023-09-27,store_1,item_10,Frozen,7.12,0,None,27.61
2023-09-28,store_1,item_10,Frozen,7.23,0,None,26.64
2023-09-29,store_1,item_10,Frozen,7.61,0,None,19.94
2023-09-30,store_1,item_10,Frozen,7.24,0,None,27.43
2023-10-01,store_1,item_10,Frozen,7.35,0,None,31.09
2023-10-02,store_1,item_10,Frozen,7.15,0,None,24.32
2023-10-03,store_1,item_10,Frozen,7.29,0,None,22.34
2023-10-04,store_1,item_10,Frozen,7.32,0,None,23.44
2023-10-05,store_1,item_10,Frozen,7.41,0,None,22.16
2023-10-06,store_1,item_10,Frozen,7.13,0,None,24.0
2023-10-07,store_1,item_10,Frozen,7.18,0,None,33.37
2023-10-08,store_1,item_10,Frozen,7.44,0,None,28.53
2023-10-09,store_1,item_10,Frozen,7.14,0,None,28.06
2023-10-10,store_1,item_10,Frozen,6.99,0,None,26.28
2023-10-11,store_1,item_10,Frozen,7.12,0,None,25.68
2023-10-12,store_1,item_10,Frozen,7.43,0,None,24.07
2023-10-13,store_1,item_10,Frozen,7.46,0,None,30.96
2023-10-14,store_1,item_10,Frozen,7.38,0,None,29.98
2023-10-15,store_1,item_10,Frozen,7.05,1,Promo,38.98
2023-10-16,store_1,item_10,Frozen,7.13,1,Promo,33.8
2023-10-17,store_1,item_10,Frozen,7.28,1,Promo,33.68
2023-10-18,store_1,item_10,Frozen,7.4,0,None,22.36
2023-10-19,store_1,item_10,Frozen,7.2,0,None,23.88
2023-10-20,store_1,item_10,Frozen,6.93,0,None,29.85
2023-10-21,store_1,item_10,Frozen,6.98,0,None,29.69
2023-10-22,store_1,item_10,Frozen,7.06,0,None,34.12
2023-10-23,store_1,item_10,Frozen,7.47,0,None,29.37
2023-10-24,store_1,item_10,Frozen,7.08,0,None,30.26
2023-10-25,store_1,item_10,Frozen,7.08,0,None,25.29
2023-10-26,store_1,item_10,Frozen,7.1,0,None,25.55
2023-10-27,store_1,item_10,Frozen,7.23,0,None,24.99
2023-10-28,store_1,item_10,Frozen,7.3,0,None,25.2
2023-10-29,store_1,item_10,Frozen,7.3,0,None,28.93
2023-10-30,store_1,item_10,Frozen,7.1,0,None,25.89
2023-10-31,store_1,item_10,Frozen,7.46,0,None,28.16
2023-11-01,store_1,item_10,Frozen,7.21,0,Holiday,33.38
2023-11-02,store_1,item_10,Frozen,7.42,0,None,31.47
2023-11-03,store_1,item_10,Frozen,7.24,0,None,23.7
2023-11-04,store_1,item_10,Frozen,7.1,0,None,33.84
2023-11-05,store_1,item_10,Frozen,7.15,0,None,30.43
2023-11-06,store_1,item_10,Frozen,7.05,0,None,28.32
2023-11-07,store_1,item_10,Frozen,6.91,0,None,28.33
2023-11-08,store_1,item_10,Frozen,7.27,0,None,26.83
2023-11-09,store_1,item_10,Frozen,7.02,0,None,30.85
2023-11-10,store_1,item_10,Frozen,6.96,0,None,29.02
2023-11-11,store_1,item_10,Frozen,7.41,0,None,32.97
2023-11-12,store_1,item_10,Frozen,7.52,0,None,29.75
2023-11-13,store_1,item_10,Frozen,7.08,0,None,27.56
2023-11-14,store_1,item_10,Frozen,7.97,0,None,28.46
2023-11-15,store_1,item_10,Frozen,7.4,0,Holiday,37.78
2023-11-16,store_1,item_10,Frozen,7.27,0,None,31.13
2023-11-17,store_1,item_10,Frozen,6.84,0,None,30.1
2023-11-18,store_1,item_10,Frozen,7.34,0,None,35.88
2023-11-19,store_1,item_10,Frozen,7.0,0,None,31.64
2023-11-20,store_1,item_10,Frozen,7.03,0,None,30.64
2023-11-21,store_1,item_10,Frozen,6.92,1,Promo,37.77
2023-11-22,store_1,item_10,Frozen,7.22,1,Promo,40.16
2023-11-23,store_1,item_10,Frozen,6.83,1,Promo,40.02
2023-11-24,store_1,item_10,Frozen,7.45,0,None,29.95
2023-11-25,store_1,item_10,Frozen,7.67,0,None,30.62
2023-11-26,store_1,item_10,Frozen,6.91,0,None,33.4
2023-11-27,store_1,item_10,Frozen,7.37,0,None,28.41
2023-11-28,store_1,item_10,Frozen,7.53,0,Holiday,36.5
2023-11-29,store_1,item_10,Frozen,7.49,0,None,27.42
2023-11-30,store_1,item_10,Frozen,7.51,0,None,32.75
2023-12-01,store_1,item_10,Frozen,7.13,0,Holiday,39.89
2023-12-02,store_1,item_10,Frozen,7.31,0,None,36.25
2023-12-03,store_1,item_10,Frozen,7.53,0,None,36.99
2023-12-04,store_1,item_10,Frozen,7.36,0,None,31.69
2023-12-05,store_1,item_10,Frozen,6.97,0,None,30.8
2023-12-06,store_1,item_10,Frozen,7.01,0,None,30.89
2023-12-07,store_1,item_10,Frozen,7.5,0,None,30.12
2023-12-08,store_1,item_10,Frozen,6.7,0,None,29.17
2023-12-09,store_1,item_10,Frozen,7.38,0,None,34.33
2023-12-10,store_1,item_10,Frozen,7.42,0,None,32.74
2023-12-11,store_1,item_10,Frozen,7.33,0,None,31.84
2023-12-12,store_1,item_10,Frozen,7.42,0,None,29.15
2023-12-13,store_1,item_10,Frozen,7.42,0,None,34.44
2023-12-14,store_1,item_10,Frozen,6.75,0,None,32.28
2023-12-15,store_1,item_10,Frozen,6.85,0,Holiday,38.97
2023-12-16,store_1,item_10,Frozen,7.08,0,None,36.86
2023-12-17,store_1,item_10,Frozen,7.33,0,None,38.74
2023-12-18,store_1,item_10,Frozen,7.31,0,None,33.1
2023-12-19,store_1,item_10,Frozen,7.01,0,None,34.66
2023-12-20,store_1,item_10,Frozen,6.52,0,None,36.8
2023-12-21,store_1,item_10,Frozen,7.55,0,None,33.1
2023-12-22,store_1,item_10,Frozen,7.74,0,None,26.69
2023-12-23,store_1,item_10,Frozen,7.42,0,None,37.32
2023-12-24,store_1,item_10,Frozen,7.3,0,None,34.57
2023-12-25,store_1,item_10,Frozen,7.34,0,None,32.88
2023-12-26,store_1,item_10,Frozen,7.1,0,None,32.42
2023-12-27,store_1,item_10,Frozen,6.96,0,None,31.99
2023-12-28,store_1,item_10,Frozen,7.01,1,Holiday,59.25
2023-12-29,store_1,item_10,Frozen,6.97,1,Promo,46.98
2023-12-30,store_1,item_10,Frozen,7.01,1,Promo,50.57
2023-12-31,store_1,item_10,Frozen,7.32,0,None,40.61
2024-01-01,store_1,item_10,Frozen,6.95,0,Holiday,39.41
2024-01-02,store_1,item_10,Frozen,6.93,0,None,29.21
2024-01-03,store_1,item_10,Frozen,7.02,0,None,32.15
2024-01-04,store_1,item_10,Frozen,7.58,0,None,31.34
2024-01-05,store_1,item_10,Frozen,6.92,0,None,34.17
2024-01-06,store_1,item_10,Frozen,7.21,0,None,36.95
2024-01-07,store_1,item_10,Frozen,7.12,0,None,41.68
2024-01-08,store_1,item_10,Frozen,6.94,0,None,29.96
2024-01-09,store_1,item_10,Frozen,7.35,0,None,31.74
2024-01-10,store_1,item_10,Frozen,7.59,0,None,32.45
2024-01-11,store_1,item_10,Frozen,7.23,0,None,35.5
2024-01-12,store_1,item_10,Frozen,6.88,0,None,35.18
2024-01-13,store_1,item_10,Frozen,7.17,0,None,41.98
2024-01-14,store_1,item_10,Frozen,7.11,0,None,40.17
2024-01-15,store_1,item_10,Frozen,7.17,0,Holiday,44.52
2024-01-16,store_1,item_10,Frozen,7.19,0,None,34.66
2024-01-17,store_1,item_10,Frozen,7.64,0,None,32.52
2024-01-18,store_1,item_10,Frozen,7.34,0,None,39.36
2024-01-19,store_1,item_10,Frozen,7.34,0,None,28.1
2024-01-20,store_1,item_10,Frozen,7.1,0,None,37.33
2024-01-21,store_1,item_10,Frozen,7.45,0,None,39.24
2024-01-22,store_1,item_10,Frozen,7.48,0,None,35.29
2024-01-23,store_1,item_10,Frozen,7.38,0,None,31.15
2024-01-24,store_1,item_10,Frozen,7.36,0,None,37.47
2024-01-25,store_1,item_10,Frozen,6.93,0,None,34.36
2024-01-26,store_1,item_10,Frozen,7.33,0,None,34.6
2024-01-27,store_1,item_10,Frozen,7.57,0,None,41.34
2024-01-28,store_1,item_10,Frozen,7.34,0,Holiday,53.41
2024-01-29,store_1,item_10,Frozen,7.42,0,None,34.44
2024-01-30,store_1,item_10,Frozen,7.17,0,None,37.27
2024-01-31,store_1,item_10,Frozen,7.09,0,None,34.95
2024-02-01,store_1,item_10,Frozen,7.0,0,None,37.11
2024-02-02,store_1,item_10,Frozen,7.52,0,None,32.07
2024-02-03,store_1,item_10,Frozen,6.77,1,Promo,55.43
2024-02-04,store_1,item_10,Frozen,7.04,1,Promo,59.17
2024-02-05,store_1,item_10,Frozen,6.69,1,Promo,41.4
2024-02-06,store_1,item_10,Frozen,7.5,0,None,34.63
2024-02-07,store_1,item_10,Frozen,7.26,0,None,37.38
2024-02-08,store_1,item_10,Frozen,7.17,0,None,33.78
2024-02-09,store_1,item_10,Frozen,7.17,0,None,36.5
2024-02-10,store_1,item_10,Frozen,7.44,0,None,44.51
2024-02-11,store_1,item_10,Frozen,7.34,0,None,40.53
2024-02-12,store_1,item_10,Frozen,7.44,0,None,32.52
2024-02-13,store_1,item_10,Frozen,7.56,0,None,35.14
2024-02-14,store_1,item_10,Frozen,7.2,0,None,33.1
2024-02-15,store_1,item_10,Frozen,7.39,0,None,34.38
2024-02-16,store_1,item_10,Frozen,7.23,0,None,31.4
2024-02-17,store_1,item_10,Frozen,7.15,0,None,40.16
2024-02-18,store_1,item_10,Frozen,7.34,0,None,40.45
2024-02-19,store_1,item_10,Frozen,6.67,0,None,35.66
2024-02-20,store_1,item_10,Frozen,6.93,0,None,33.62
2024-02-21,store_1,item_10,Frozen,7.47,0,None,30.95
2024-02-22,store_1,item_10,Frozen,7.31,0,None,34.13
2024-02-23,store_1,item_10,Frozen,7.1,0,None,33.48
2024-02-24,store_1,item_10,Frozen,7.32,0,None,42.3
2024-02-25,store_1,item_10,Frozen,6.87,0,None,45.14
2024-02-26,store_1,item_10,Frozen,6.99,0,None,37.02
2024-02-27,store_1,item_10,Frozen,6.99,0,None,34.99
2024-02-28,store_1,item_10,Frozen,6.97,0,None,34.87
2024-02-29,store_1,item_10,Frozen,7.21,0,None,32.89
2024-03-01,store_1,item_10,Frozen,7.32,0,None,36.48
2024-03-02,store_1,item_10,Frozen,7.85,0,None,42.25
2024-03-03,store_1,item_10,Frozen,7.51,0,None,36.6
2024-03-04,store_1,item_10,Frozen,6.82,0,None,35.75
2024-03-05,store_1,item_10,Frozen,7.64,0,None,40.66
2024-03-06,store_1,item_10,Frozen,7.1,0,None,34.46
2024-03-07,store_1,item_10,Frozen,7.37,0,None,34.82
2024-03-08,store_1,item_10,Frozen,7.21,0,None,37.14
2024-03-09,store_1,item_10,Frozen,7.85,0,None,43.11
2024-03-10,store_1,item_10,Frozen,7.66,0,None,36.0
2024-03-11,store_1,item_10,Frozen,7.04,1,Promo,46.25
2024-03-12,store_1,item_10,Frozen,7.17,1,Promo,51.39
2024-03-13,store_1,item_10,Frozen,6.93,1,Promo,47.0
2024-03-14,store_1,item_10,Frozen,7.14,0,None,34.71
2024-03-15,store_1,item_10,Frozen,7.42,0,None,36.05
2024-03-16,store_1,item_10,Frozen,7.56,0,None,44.41
2024-03-17,store_1,item_10,Frozen,7.06,0,None,42.88
2024-03-18,store_1,item_10,Frozen,7.35,0,None,34.92
2024-03-19,store_1,item_10,Frozen,7.46,0,None,36.08
2024-03-20,store_1,item_10,Frozen,7.12,0,None,35.24
2024-03-21,store_1,item_10,Frozen,7.17,0,None,33.7
2024-03-22,store_1,item_10,Frozen,7.23,0,None,32.18
2024-03-23,store_1,item_10,Frozen,7.35,0,None,44.21
2024-03-24,store_1,item_10,Frozen,7.26,0,None,43.3
2024-03-25,store_1,item_10,Frozen,7.28,0,None,32.63
2024-03-26,store_1,item_10,Frozen,7.69,0,None,28.39
2024-03-27,store_1,item_10,Frozen,7.25,0,None,33.23
2024-03-28,store_1,item_10,Frozen,7.6,0,None,34.84
2024-03-29,store_1,item_10,Frozen,7.81,0,None,33.92
2024-03-30,store_1,item_10,Frozen,7.08,0,None,37.09
2024-03-31,store_1,item_10,Frozen,7.49,0,None,38.14
2024-04-01,store_1,item_10,Frozen,7.16,0,None,38.01
2024-04-02,store_1,item_10,Frozen,7.48,0,None,32.88
2024-04-03,store_1,item_10,Frozen,7.15,0,None,30.77
2024-04-04,store_1,item_10,Frozen,6.8,0,None,37.49
2024-04-05,store_1,item_10,Frozen,7.44,0,None,35.14
2024-04-06,store_1,item_10,Frozen,7.29,0,None,38.6
2024-04-07,store_1,item_10,Frozen,7.57,0,None,35.28
2024-04-08,store_1,item_10,Frozen,7.15,0,None,35.12
2024-04-09,store_1,item_10,Frozen,7.25,0,None,34.46
2024-04-10,store_1,item_10,Frozen,7.14,0,None,35.94
2024-04-11,store_1,item_10,Frozen,6.98,0,None,34.55
2024-04-12,store_1,item_10,Frozen,7.35,0,None,33.3
2024-04-13,store_1,item_10,Frozen,7.25,0,None,40.45
2024-04-14,store_1,item_10,Frozen,6.86,0,None,36.78
2024-04-15,store_1,item_10,Frozen,7.28,0,None,32.58
2024-04-16,store_1,item_10,Frozen,7.13,0,None,35.65
2024-04-17,store_1,item_10,Frozen,6.58,1,Promo,41.89
2024-04-18,store_1,item_10,Frozen,7.16,1,Promo,48.91
2024-04-19,store_1,item_10,Frozen,7.06,1,Promo,43.5
2024-04-20,store_1,item_10,Frozen,7.23,0,None,36.4
2024-04-21,store_1,item_10,Frozen,7.24,0,None,38.51
2024-04-22,store_1,item_10,Frozen,7.01,0,None,35.31
2024-04-23,store_1,item_10,Frozen,7.19,0,None,37.81
2024-04-24,store_1,item_10,Frozen,7.27,0,None,27.33
2024-04-25,store_1,item_10,Frozen,6.85,0,None,39.23
2024-04-26,store_1,item_10,Frozen,7.17,0,None,34.07
2024-04-27,store_1,item_10,Frozen,7.25,0,None,42.2
2024-04-28,store_1,item_10,Frozen,6.83,0,None,42.87
2024-04-29,store_1,item_10,Frozen,7.53,0,None,32.58
2024-04-30,store_1,item_10,Frozen,7.34,0,None,31.96
2024-05-01,store_1,item_10,Frozen,6.88,0,Holiday,44.5
2024-05-02,store_1,item_10,Frozen,7.3,0,None,33.4
2024-05-03,store_1,item_10,Frozen,7.36,0,None,31.13
2024-05-04,store_1,item_10,Frozen,7.58,0,None,37.43
2024-05-05,store_1,item_10,Frozen,7.37,0,None,37.14
2024-05-06,store_1,item_10,Frozen,7.48,0,None,32.34
2024-05-07,store_1,item_10,Frozen,7.23,0,None,35.39
2024-05-08,store_1,item_10,Frozen,6.87,0,None,32.43
2024-05-09,store_1,item_10,Frozen,7.12,0,None,33.44
2024-05-10,store_1,item_10,Frozen,7.32,0,None,32.04
2024-05-11,store_1,item_10,Frozen,7.09,0,None,37.76
2024-05-12,store_1,item_10,Frozen,7.32,0,None,36.78
2024-05-13,store_1,item_10,Frozen,7.49,0,None,32.95
2024-05-14,store_1,item_10,Frozen,7.25,0,None,26.21
2024-05-15,store_1,item_10,Frozen,7.2,0,Holiday,42.28
2024-05-16,store_1,item_10,Frozen,7.19,0,None,32.52
2024-05-17,store_1,item_10,Frozen,7.2,0,None,32.23
2024-05-18,store_1,item_10,Frozen,7.56,0,None,37.96
2024-05-19,store_1,item_10,Frozen,6.96,0,None,33.27
2024-05-20,store_1,item_10,Frozen,7.35,0,None,33.93
2024-05-21,store_1,item_10,Frozen,6.88,0,None,31.39
2024-05-22,store_1,item_10,Frozen,7.77,0,None,29.52
2024-05-23,store_1,item_10,Frozen,7.81,0,None,28.04
2024-05-24,store_1,item_10,Frozen,6.66,1,Promo,41.55
2024-05-25,store_1,item_10,Frozen,6.52,1,Promo,46.64
2024-05-26,store_1,item_10,Frozen,6.75,1,Promo,50.22
2024-05-27,store_1,item_10,Frozen,7.09,0,None,29.81
2024-05-28,store_1,item_10,Frozen,7.57,0,Holiday,40.73
2024-05-29,store_1,item_10,Frozen,7.19,0,None,31.61
2024-05-30,store_1,item_10,Frozen,6.89,0,None,31.68
2024-05-31,store_1,item_10,Frozen,7.24,0,None,29.42
2024-06-01,store_1,item_10,Frozen,7.26,0,None,34.91
2024-06-02,store_1,item_10,Frozen,6.96,0,None,39.76
2024-06-03,store_1,item_10,Frozen,7.46,0,None,28.71
2023-01-01,store_2,item_01,Produce,5.07,1,Holiday,25.06
2023-01-02,store_2,item_01,Produce,4.86,1,Promo,16.95
2023-01-03,store_2,item_01,Produce,5.17,1,Promo,15.64
2023-01-04,store_2,item_01,Produce,5.6,0,None,9.98
2023-01-05,store_2,item_01,Produce,5.46,0,None,13.34
2023-01-06,store_2,item_01,Produce,6.04,0,None,9.34
2023-01-07,store_2,item_01,Produce,5.82,0,None,15.31
2023-01-08,store_2,item_01,Produce,5.59,0,None,15.46
2023-01-09,store_2,item_01,Produce,5.6,0,None,12.65
2023-01-10,store_2,item_01,Produce,5.82,0,None,11.77
2023-01-11,store_2,item_01,Produce,5.75,0,None,11.38
2023-01-12,store_2,item_01,Produce,5.49,0,None,10.58
2023-01-13,store_2,item_01,Produce,5.6,0,None,16.55
2023-01-14,store_2,item_01,Produce,5.48,0,None,14.91
2023-01-15,store_2,item_01,Produce,5.25,0,Holiday,19.44
2023-01-16,store_2,item_01,Produce,5.15,0,None,11.3
2023-01-17,store_2,item_01,Produce,5.55,0,None,16.36
2023-01-18,store_2,item_01,Produce,6.12,0,None,11.36
2023-01-19,store_2,item_01,Produce,5.82,0,None,13.61
2023-01-20,store_2,item_01,Produce,5.47,0,None,14.36
2023-01-21,store_2,item_01,Produce,5.51,0,None,15.79
2023-01-22,store_2,item_01,Produce,5.41,0,None,12.29
2023-01-23,store_2,item_01,Produce,5.16,0,None,15.2
2023-01-24,store_2,item_01,Produce,5.44,0,None,12.01
2023-01-25,store_2,item_01,Produce,5.5,0,None,15.33
2023-01-26,store_2,item_01,Produce,5.54,0,None,11.84
2023-01-27,store_2,item_01,Produce,5.77,0,None,17.05
2023-01-28,store_2,item_01,Produce,5.61,0,Holiday,22.37
2023-01-29,store_2,item_01,Produce,5.77,0,None,18.24
2023-01-30,store_2,item_01,Produce,5.64,0,None,14.89
2023-01-31,store_2,item_01,Produce,5.61,0,None,10.86
2023-02-01,store_2,item_01,Produce,5.65,0,None,10.24
2023-02-02,store_2,item_01,Produce,5.33,0,None,16.92
2023-02-03,store_2,item_01,Produce,5.68,0,None,17.1
2023-02-04,store_2,item_01,Produce,5.44,0,None,13.29
2023-02-05,store_2,item_01,Produce,5.45,0,None,16.33
2023-02-06,store_2,item_01,Produce,5.52,0,None,16.49
2023-02-07,store_2,item_01,Produce,4.97,1,Promo,20.08
2023-02-08,store_2,item_01,Produce,4.83,1,Promo,20.52
2023-02-09,store_2,item_01,Produce,5.05,1,Promo,17.45
2023-02-10,store_2,item_01,Produce,5.45,0,None,13.52
2023-02-11,store_2,item_01,Produce,5.44,0,None,20.6
2023-02-12,store_2,item_01,Produce,5.48,0,None,15.77
2023-02-13,store_2,item_01,Produce,5.04,0,None,12.27
2023-02-14,store_2,item_01,Produce,5.44,0,None,12.48
2023-02-15,store_2,item_01,Produce,5.8,0,None,13.46
2023-02-16,store_2,item_01,Produce,5.78,0,None,14.06
2023-02-17,store_2,item_01,Produce,5.51,0,None,13.97
2023-02-18,store_2,item_01,Produce,5.5,0,None,20.73
2023-02-19,store_2,item_01,Produce,4.99,0,None,12.35
2023-02-20,store_2,item_01,Produce,5.38,0,None,14.45
2023-02-21,store_2,item_01,Produce,5.65,0,None,15.36
2023-02-22,store_2,item_01,Produce,5.42,0,None,16.92
2023-02-23,store_2,item_01,Produce,5.73,0,None,14.69
2023-02-24,store_2,item_01,Produce,5.71,0,None,14.96
2023-02-25,store_2,item_01,Produce,5.38,0,None,18.75
2023-02-26,store_2,item_01,Produce,5.52,0,None,16.98
2023-02-27,store_2,item_01,Produce,5.82,0,None,8.45
2023-02-28,store_2,item_01,Produce,5.19,0,None,12.08
2023-03-01,store_2,item_01,Produce,5.42,0,None,14.16
2023-03-02,store_2,item_01,Produce,5.17,0,None,12.68
2023-03-03,store_2,item_01,Produce,5.31,0,None,20.86
2023-03-04,store_2,item_01,Produce,5.9,0,None,15.92
2023-03-05,store_2,item_01,Produce,5.42,0,None,14.69
2023-03-06,store_2,item_01,Produce,5.08,0,None,15.03
2023-03-07,store_2,item_01,Produce,5.28,0,None,14.97
2023-03-08,store_2,item_01,Produce,5.15,0,None,13.51
2023-03-09,store_2,item_01,Produce,5.53,0,None,15.93
2023-03-10,store_2,item_01,Produce,5.59,0,None,11.87
2023-03-11,store_2,item_01,Produce,5.69,0,None,15.58
2023-03-12,store_2,item_01,Produce,5.64,0,None,17.58
2023-03-13,store_2,item_01,Produce,5.2,0,None,14.78
2023-03-14,store_2,item_01,Produce,5.58,0,None,16.71
2023-03-15,store_2,item_01,Produce,5.47,0,None,19.07
2023-03-16,store_2,item_01,Produce,5.27,1,Promo,20.47
2023-03-17,store_2,item_01,Produce,5.22,1,Promo,25.86
2023-03-18,store_2,item_01,Produce,5.48,1,Promo,21.51
2023-03-19,store_2,item_01,Produce,5.3,0,None,21.93
2023-03-20,store_2,item_01,Produce,5.27,0,None,12.65
2023-03-21,store_2,item_01,Produce,5.39,0,None,16.76
2023-03-22,store_2,item_01,Produce,5.48,0,None,14.16
2023-03-23,store_2,item_01,Produce,5.35,0,None,14.18
2023-03-24,store_2,item_01,Produce,5.31,0,None,21.46
2023-03-25,store_2,item_01,Produce,5.57,0,None,20.55
2023-03-26,store_2,item_01,Produce,5.39,0,None,18.22
2023-03-27,store_2,item_01,Produce,5.34,0,None,9.73
2023-03-28,store_2,item_01,Produce,5.2,0,None,11.94
2023-03-29,store_2,item_01,Produce,5.01,0,None,13.65
2023-03-30,store_2,item_01,Produce,5.79,0,None,15.71
2023-03-31,store_2,item_01,Produce,5.78,0,None,16.86
2023-04-01,store_2,item_01,Produce,5.67,0,None,16.54
2023-04-02,store_2,item_01,Produce,5.62,0,None,20.57
2023-04-03,store_2,item_01,Produce,5.37,0,None,17.76
2023-04-04,store_2,item_01,Produce,5.62,0,None,14.9
2023-04-05,store_2,item_01,Produce,5.25,0,None,13.79
2023-04-06,store_2,item_01,Produce,5.52,0,None,17.2
2023-04-07,store_2,item_01,Produce,5.33,0,None,16.72
2023-04-08,store_2,item_01,Produce,5.63,0,None,20.63
2023-04-09,store_2,item_01,Produce,5.84,0,None,22.01
2023-04-10,store_2,item_01,Produce,5.28,0,None,20.88
2023-04-11,store_2,item_01,Produce,5.38,0,None,19.3
2023-04-12,store_2,item_01,Produce,5.51,0,None,15.71
2023-04-13,store_2,item_01,Produce,5.1,0,None,16.75
2023-04-14,store_2,item_01,Produce,5.16,0,None,19.47
2023-04-15,store_2,item_01,Produce,5.83,0,None,17.36
2023-04-16,store_2,item_01,Produce,5.57,0,None,17.9
2023-04-17,store_2,item_01,Produce,5.36,0,None,18.95
2023-04-18,store_2,item_01,Produce,5.49,0,None,21.18
2023-04-19,store_2,item_01,Produce,5.39,0,None,19.54
2023-04-20,store_2,item_01,Produce,5.52,0,None,18.97
2023-04-21,store_2,item_01,Produce,5.4,0,None,17.11
2023-04-22,store_2,item_01,Produce,5.02,1,Promo,25.8
2023-04-23,store_2,item_01,Produce,5.2,1,Promo,29.16
2023-04-24,store_2,item_01,Produce,5.18,1,Promo,27.42
2023-04-25,store_2,item_01,Produce,5.82,0,None,16.07
2023-04-26,store_2,item_01,Produce,5.58,0,None,15.76
2023-04-27,store_2,item_01,Produce,5.51,0,None,15.94
2023-04-28,store_2,item_01,Produce,5.86,0,None,17.93
2023-04-29,store_2,item_01,Produce,5.45,0,None,23.29
2023-04-30,store_2,item_01,Produce,5.02,0,None,16.16
2023-05-01,store_2,item_01,Produce,5.68,0,Holiday,22.36
2023-05-02,store_2,item_01,Produce,5.56,0,None,14.34
2023-05-03,store_2,item_01,Produce,5.49,0,None,22.43
2023-05-04,store_2,item_01,Produce,5.68,0,None,17.87
2023-05-05,store_2,item_01,Produce,5.4,0,None,16.85
2023-05-06,store_2,item_01,Produce,5.03,0,None,21.88
2023-05-07,store_2,item_01,Produce,5.69,0,None,16.72
2023-05-08,store_2,item_01,Produce,5.35,0,None,15.18
2023-05-09,store_2,item_01,Produce,5.29,0,None,18.19
2023-05-10,store_2,item_01,Produce,5.04,0,None,19.83
2023-05-11,store_2,item_01,Produce,5.67,0,None,17.13
2023-05-12,store_2,item_01,Produce,4.95,0,None,16.13
2023-05-13,store_2,item_01,Produce,5.77,0,None,13.96
2023-05-14,store_2,item_01,Produce,5.42,0,None,18.27
2023-05-15,store_2,item_01,Produce,5.68,0,Holiday,21.22
2023-05-16,store_2,item_01,Produce,5.59,0,None,19.33
2023-05-17,store_2,item_01,Produce,5.9,0,None,17.17
2023-05-18,store_2,item_01,Produce,5.58,0,None,14.47
2023-05-19,store_2,item_01,Produce,5.76,0,None,16.05
2023-05-20,store_2,item_01,Produce,5.38,0,None,21.31
2023-05-21,store_2,item_01,Produce,5.16,0,None,22.23
2023-05-22,store_2,item_01,Produce,5.71,0,None,18.71
2023-05-23,store_2,item_01,Produce,5.15,0,None,18.34
2023-05-24,store_2,item_01,Produce,5.66,0,None,13.6
2023-05-25,store_2,item_01,Produce,5.26,0,None,20.67
2023-05-26,store_2,item_01,Produce,5.56,0,None,19.26
2023-05-27,store_2,item_01,Produce,5.91,0,None,22.02
2023-05-28,store_2,item_01,Produce,5.64,0,Holiday,33.72
2023-05-29,store_2,item_01,Produce,5.0,1,Promo,23.66
2023-05-30,store_2,item_01,Produce,5.14,1,Promo,26.45
2023-05-31,store_2,item_01,Produce,4.93,1,Promo,23.25
2023-06-01,store_2,item_01,Produce,6.01,0,None,18.69
2023-06-02,store_2,item_01,Produce,5.34,0,None,20.85
2023-06-03,store_2,item_01,Produce,5.48,0,None,21.0
2023-06-04,store_2,item_01,Produce,5.62,0,None,18.34
2023-06-05,store_2,item_01,Produce,5.58,0,None,23.03
2023-06-06,store_2,item_01,Produce,5.6,0,None,17.53
2023-06-07,store_2,item_01,Produce,5.39,0,None,17.7
2023-06-08,store_2,item_01,Produce,5.44,0,None,17.73
2023-06-09,store_2,item_01,Produce,5.7,0,None,14.2
2023-06-10,store_2,item_01,Produce,5.69,0,None,20.54
2023-06-11,store_2,item_01,Produce,5.58,0,None,18.9
2023-06-12,store_2,item_01,Produce,5.79,0,None,21.28
